Keygen(ms) PRF-Eval(ms) Opus-Client(ms) Opus-Server(ms) OPUS-all(ms)---------------------------------------- 128 bits ----------------------------------------
0.256000 226.496002 5804.224121 11384.320312 17188.544922
0.192000 260.608002 5801.791992 11334.528320 17136.320312
0.192000 234.880005 5846.784180 11361.408203 17208.191406
0.192000 187.647995 5833.215820 11349.183594 17182.400391
0.192000 220.416000 5837.759766 11326.143555 17163.904297
0.192000 241.600006 5880.512207 11340.223633 17220.736328
0.256000 240.511993 5825.919922 11253.952148 17079.871094
0.192000 238.783997 5895.104004 11286.208008 17181.312500
0.192000 234.112000 5793.344238 11305.087891 17098.431641
0.256000 251.520004 5779.328125 11386.368164 17165.695312
0.128000 235.007996 5865.472168 11340.032227 17205.503906
0.256000 225.664001 5845.248047 11287.423828 17132.671875
0.256000 182.143997 5777.279785 11310.719727 17088.000000
0.256000 272.256012 5791.744141 11271.167969 17062.912109
0.256000 223.744003 5811.967773 11354.240234 17166.207031
0.128000 232.192001 5797.375977 11253.375977 17050.751953
0.256000 233.472000 5809.791992 11260.416016 17070.207031
0.128000 208.000000 5876.992188 11316.095703 17193.087891
0.256000 208.639999 5813.759766 11249.664062 17063.423828
0.128000 248.063995 5797.631836 11316.480469 17114.111328
0.128000 274.687988 5877.888184 11228.288086 17106.175781
0.128000 250.240005 5793.664062 11338.751953 17132.416016
0.256000 232.960007 5813.759766 11341.952148 17155.712891
0.256000 209.919998 5864.448242 11358.591797 17223.039062
0.256000 264.704010 5823.744141 11338.112305 17161.855469
0.128000 240.384003 5807.231934 11222.912109 17030.144531
0.128000 247.936005 5853.695801 11203.967773 17057.664062
0.256000 250.112000 5788.543945 11289.727539 17078.271484
0.256000 227.072006 5816.448242 11316.223633 17132.671875
0.256000 217.856003 5816.576172 11242.112305 17058.687500
0.256000 231.936005 5802.240234 11324.799805 17127.039062
0.256000 222.848007 5832.832031 11402.496094 17235.328125
0.256000 252.671997 5806.848145 11332.351562 17139.199219
0.256000 240.511993 5828.479980 11341.952148 17170.431641
0.128000 227.072006 5836.928223 11300.608398 17137.535156
0.128000 194.175995 5753.472168 11294.080078 17047.552734
0.256000 203.007996 5796.352051 11259.776367 17056.128906
0.256000 253.824005 5901.952148 11310.463867 17212.416016
0.256000 249.343994 5849.472168 11284.223633 17133.695312
0.256000 227.839996 5813.375977 11312.639648 17126.015625
0.256000 247.423996 5728.383789 11310.719727 17039.103516
0.128000 226.432007 5814.912109 11338.368164 17153.279297
0.256000 244.479996 5880.959961 11358.208008 17239.167969
0.256000 296.832001 5846.912109 11412.608398 17259.519531
0.256000 204.671997 5831.936035 11351.679688 17183.615234
0.256000 230.912003 5897.087891 11449.727539 17346.816406
0.128000 245.888000 5974.144043 11361.536133 17335.679688
0.256000 214.143997 5793.536133 11339.263672 17132.800781
0.256000 258.303986 5904.255859 11333.248047 17237.503906
0.256000 229.376007 5861.759766 11317.759766 17179.519531
0.256000 221.440002 5874.815918 11196.543945 17071.359375
0.256000 251.391998 5779.328125 11316.095703 17095.423828
0.256000 233.216003 5828.096191 11195.391602 17023.488281
0.128000 180.352005 5866.624023 11256.320312 17122.943359
0.128000 227.328003 5802.111816 11246.335938 17048.447266
0.256000 267.135986 5818.751953 11346.559570 17165.312500
0.256000 237.184006 5855.487793 11305.856445 17161.343750
0.128000 236.160004 5859.711914 11264.767578 17124.480469
0.256000 272.511993 5845.759766 11382.912109 17228.671875
0.256000 249.472000 5856.895996 11259.391602 17116.287109
0.256000 245.248001 5801.983887 11394.431641 17196.416016
0.128000 238.464005 5870.335938 11287.295898 17157.632812
0.128000 245.503998 5829.248047 11267.456055 17096.703125
0.256000 234.496002 5881.215820 11344.639648 17225.855469
0.128000 245.376007 5781.888184 11229.952148 17011.839844
0.128000 193.408005 5849.215820 11384.704102 17233.919922
0.256000 257.279999 5862.655762 11284.095703 17146.751953
0.256000 219.136002 5805.952148 11304.959961 17110.912109
0.128000 191.871994 5826.175781 11243.391602 17069.568359
0.128000 242.048004 5870.463867 11296.000000 17166.464844
0.256000 233.343994 5836.928223 11363.328125 17200.255859
0.256000 215.039993 5841.151855 11273.727539 17114.880859
0.256000 227.839996 5831.680176 11315.456055 17147.136719
0.256000 229.119995 5841.408203 11403.263672 17244.671875
0.256000 262.911987 5821.952148 11267.839844 17089.792969
0.256000 258.816010 5719.808105 11286.015625 17005.824219
0.256000 262.911987 5825.791992 11261.440430 17087.232422
0.256000 233.727997 5791.231934 11354.112305 17145.343750
0.256000 199.936005 5770.240234 11188.736328 16958.976562
0.256000 259.071991 5789.184082 11169.536133 16958.720703
0.256000 254.207993 5793.279785 11362.559570 17155.839844
0.256000 260.096008 5831.423828 11273.727539 17105.152344
0.256000 241.919998 5780.735840 11244.543945 17025.279297
0.256000 244.992004 5795.328125 11258.624023 17053.951172
0.256000 229.376007 5883.392090 11297.536133 17180.927734
0.256000 211.455994 5876.992188 11338.240234 17215.232422
0.000000 237.056000 5825.279785 11401.727539 17227.007812
0.256000 242.688004 5773.056152 11249.919922 17022.976562
0.256000 200.703995 5838.591797 11247.360352 17085.951172
0.256000 205.311996 5831.167969 11301.120117 17132.287109
0.256000 190.720001 5744.640137 11177.471680 16922.111328
0.256000 204.800003 5744.383789 11225.856445 16970.240234
0.256000 216.320007 5833.472168 11398.656250 17232.128906
0.256000 226.559998 5831.167969 11360.255859 17191.423828
0.256000 188.671997 5868.543945 11223.295898 17091.839844
0.256000 203.264008 5767.936035 11232.767578 17000.703125
0.256000 192.511993 5751.040039 11253.503906 17004.544922
0.256000 235.007996 5863.423828 11230.463867 17093.888672
---------------------------------------- 512 bits ----------------------------------------
0.512000 345.600006 11569.408203 22409.472656 33978.878906
0.512000 368.127991 11377.919922 22401.279297 33779.199219
0.512000 338.175995 11478.528320 22399.232422 33877.761719
0.512000 342.015991 11471.872070 22346.496094 33818.367188
0.256000 295.679993 11432.704102 22386.687500 33819.390625
0.256000 330.496002 11473.152344 22460.927734 33934.078125
0.512000 349.696014 11431.423828 22465.535156 33896.960938
0.256000 359.679993 11439.103516 22341.632812 33780.734375
0.512000 369.407990 11447.295898 22331.136719 33778.433594
0.256000 331.519989 11376.383789 22370.304688 33746.687500
0.512000 294.144012 11437.824219 22423.296875 33861.121094
0.256000 325.888000 11364.608398 22249.472656 33614.078125
0.512000 298.752014 11425.791992 22235.392578 33661.183594
0.512000 372.992004 11435.007812 22385.152344 33820.160156
0.512000 312.063995 11382.528320 22369.023438 33751.550781
0.256000 299.007996 11383.040039 22244.607422 33627.648438
0.512000 374.015991 11309.311523 22331.392578 33640.703125
0.512000 364.544006 11363.839844 22262.271484 33626.113281
0.512000 377.855988 11481.599609 22273.023438 33754.625000
0.512000 371.712006 11364.608398 22204.416016 33569.023438
0.256000 305.152008 11460.864258 22255.103516 33715.968750
0.512000 282.880005 11463.679688 22283.007812 33746.687500
0.512000 301.056000 11345.408203 22245.376953 33590.785156
0.512000 290.303986 11385.856445 22322.687500 33708.542969
0.512000 264.191986 11354.879883 22372.095703 33726.976562
0.512000 430.335999 11385.599609 22395.392578 33780.992188
0.512000 307.967987 11479.551758 22235.904297 33715.457031
0.512000 274.944000 11425.536133 22385.152344 33810.687500
0.512000 267.519989 11354.879883 22220.287109 33575.167969
0.512000 336.640015 11403.519531 22237.183594 33640.703125
0.512000 299.007996 11483.904297 22275.072266 33758.976562
0.256000 307.455994 11449.599609 22315.775391 33765.375000
0.256000 256.256012 11491.072266 22263.552734 33754.625000
0.512000 369.664001 11513.599609 22281.472656 33795.070312
0.512000 325.631989 11401.215820 22352.640625 33753.855469
0.512000 318.976013 11494.656250 22535.423828 34030.078125
0.512000 279.040009 11402.240234 22355.712891 33757.953125
0.512000 335.872009 11473.919922 22384.128906 33858.046875
0.512000 335.359985 11480.064453 22394.111328 33874.175781
0.256000 370.432007 11431.935547 22407.423828 33839.359375
0.512000 324.608002 11443.711914 22570.240234 34013.953125
0.512000 283.135986 11347.456055 22329.599609 33677.054688
0.512000 315.135986 11474.944336 22450.687500 33925.632812
0.512000 307.712006 11463.423828 22418.175781 33881.601562
0.512000 323.071991 11412.223633 22380.287109 33792.511719
0.512000 315.903992 11441.919922 22317.824219 33759.742188
0.512000 293.119995 11531.776367 22435.583984 33967.359375
0.512000 368.127991 11459.072266 22515.968750 33975.039062
0.256000 359.936005 11543.295898 22490.111328 34033.406250
0.512000 331.776001 11526.656250 22466.048828 33992.703125
0.512000 293.376007 11536.383789 22361.599609 33897.984375
0.512000 369.664001 11387.904297 22420.992188 33808.894531
0.512000 302.079987 11407.872070 22327.808594 33735.679688
0.512000 388.096008 11420.671875 22444.031250 33864.703125
0.000000 351.743988 11556.864258 22497.792969 34054.656250
0.512000 312.320007 11480.064453 22469.119141 33949.183594
0.512000 344.575989 11461.631836 22412.287109 33873.921875
0.512000 384.511993 11528.704102 22405.119141 33933.824219
0.000000 354.303986 11366.400391 22487.552734 33853.953125
0.512000 325.119995 11527.679688 22413.824219 33941.503906
0.512000 324.096008 11563.519531 22431.744141 33995.265625
0.512000 317.951996 11506.688477 22436.863281 33943.550781
0.512000 357.376007 11502.591797 22445.056641 33947.648438
0.512000 306.175995 11494.400391 22480.896484 33975.296875
0.512000 300.544006 11590.143555 22427.136719 34017.281250
0.512000 310.272003 11579.391602 22483.968750 34063.359375
0.512000 330.752014 11526.656250 22435.839844 33962.496094
0.512000 351.743988 11518.975586 22558.720703 34077.695312
0.512000 295.424011 11517.952148 22359.552734 33877.503906
0.000000 321.536011 11479.551758 22555.136719 34034.687500
0.512000 350.208008 11473.408203 22495.744141 33969.152344
0.512000 286.720001 11400.704102 22368.255859 33768.960938
0.512000 337.920013 11488.767578 22517.759766 34006.527344
0.512000 392.704010 11536.383789 22475.775391 34012.160156
0.512000 304.127991 11542.015625 22523.392578 34065.406250
0.512000 305.152008 11536.896484 22517.759766 34054.656250
0.512000 417.791992 11536.383789 22525.439453 34061.824219
0.000000 331.776001 11520.511719 22574.591797 34095.105469
0.000000 303.104004 11527.167969 22556.160156 34083.328125
0.000000 328.191986 11586.559570 22458.367188 34044.929688
0.512000 303.104004 11429.887695 22478.847656 33908.734375
0.512000 286.208008 11424.767578 22466.560547 33891.328125
0.512000 326.144012 11366.400391 22315.519531 33681.921875
0.512000 349.696014 11467.776367 22438.912109 33906.687500
0.512000 396.287994 11613.183594 22607.871094 34221.054688
0.000000 380.928009 11573.759766 22412.287109 33986.046875
0.512000 332.799988 11456.511719 22556.671875 34013.183594
0.512000 333.824005 11534.847656 22504.447266 34039.296875
0.512000 325.631989 11581.440430 22428.160156 34009.601562
0.512000 338.432007 11483.135742 22422.015625 33905.152344
0.512000 391.167999 11448.832031 22481.919922 33930.753906
0.512000 318.976013 11491.328125 22550.015625 34041.343750
0.512000 301.567993 11463.679688 22396.927734 33860.609375
0.512000 367.615997 11471.872070 22539.263672 34011.136719
0.512000 340.992004 11528.192383 22420.480469 33948.671875
0.512000 348.160004 11434.496094 22544.896484 33979.390625
0.512000 371.712006 11407.872070 22433.792969 33841.664062
0.512000 272.384003 11393.024414 22538.751953 33931.777344
0.512000 305.152008 11506.175781 22512.128906 34018.304688
0.512000 275.967987 11411.456055 22539.775391 33951.230469
